,dataset,modalities,epochs,wp,wf,gnn_nheads,hidden_size,drop_rate,train_losses,dev_f1s,test_f1s
0,iemocap_4,atv,50,4,4,2,128,0.1,"[5.235593795776367, 4.308116674423218, 3.511134684085846, 2.923680067062378, 2.588120460510254, 2.376088708639145, 2.0921958684921265, 1.827613353729248, 1.6799314320087433, 1.3832222521305084, 1.3238977789878845, 1.1120619922876358, 1.0239654779434204, 0.8772975653409958, 0.807470053434372, 0.8649590313434601, 0.729250892996788, 0.6913922131061554, 0.6451892554759979, 0.558889351785183, 0.5660398006439209, 0.5067318305373192, 0.32584404945373535, 0.32385411858558655, 0.27691082656383514, 0.2652663551270962, 0.22626709938049316, 0.2209988720715046, 0.2029610127210617, 0.18965181708335876, 0.23542984202504158, 0.17271868512034416, 0.18090194649994373, 0.16702481731772423, 0.20090894773602486, 0.16210770048201084, 0.21620922535657883, 0.16575913690030575, 0.1685817912220955, 0.16803420335054398, 0.18773946911096573, 0.16341915726661682, 0.15246174857020378, 0.2022767812013626, 0.16786853969097137, 0.16519701480865479, 0.20880162343382835, 0.16137022711336613, 0.1505324635654688, 0.1495780050754547]","[0.46779985908150457, 0.6340671309817338, 0.6523081213881753, 0.7032481569063848, 0.7384730324031085, 0.7201943070697987, 0.7323998037298126, 0.7721889859353186, 0.7936751559823456, 0.8153625198079123, 0.8012719215091476, 0.8129268739863197, 0.8104572371515714, 0.794038227991246, 0.7946646654664451, 0.851214153440527, 0.7976327861274914, 0.8459234562374257, 0.8489125338751714, 0.8379163093825508, 0.8479582859699991, 0.8221480155889606, 0.8195031712299431, 0.822574468811915, 0.8407962310406245, 0.8305689608029309, 0.8314252142265802, 0.8342672357711466, 0.8311778385772913, 0.8357574726528924, 0.8429634672947498, 0.8406883730345116, 0.8433279581442175, 0.8433279581442175, 0.8381379660031785, 0.8381379660031785, 0.8381379660031785, 0.8381379660031785, 0.8381379660031785, 0.8381379660031785, 0.8381379660031785, 0.8381379660031785, 0.8381379660031785, 0.8381379660031785, 0.8381379660031785, 0.8381379660031785, 0.8381379660031785, 0.8381379660031785, 0.8381379660031785, 0.8381379660031785]","[0.4742229247545644, 0.6567563848120772, 0.7184913924505327, 0.7581493642913375, 0.7402308149172822, 0.7855820274654698, 0.7668478225266875, 0.8081066145113864, 0.8042061237276812, 0.8089688074407339, 0.8183218128905216, 0.8141297223239943, 0.8160981758289149, 0.771295063576021, 0.7717876123733746, 0.8227393096521355, 0.7755376043644051, 0.791630417976447, 0.8022557853216205, 0.775228729152154, 0.7936821277990406, 0.7917243648672018, 0.8009859532502532, 0.82705745741904, 0.8252725694454696, 0.8204816069797871, 0.8214693938683706, 0.8163056056547023, 0.819570874620663, 0.8151828297020287, 0.8172523298381422, 0.8205016349589137, 0.8162566510695246, 0.8181604210837777, 0.8171451176469865, 0.8161026845490715, 0.8150612943644535, 0.8150612943644535, 0.8150612943644535, 0.8150535553285971, 0.8150612943644535, 0.8139781169301826, 0.8150612943644535, 0.8150194835936044, 0.8160597237801046, 0.8139781169301826, 0.8139781169301826, 0.8160585186222828, 0.8160597237801046, 0.8160597237801046]"
0,iemocap_4,atv,50,4,4,3,128,0.1,"[5.101564645767212, 4.135239660739899, 3.385099470615387, 2.8417581915855408, 2.4945791959762573, 2.271764785051346, 1.9540291130542755, 1.6609532833099365, 1.5757470726966858, 1.3117468655109406, 1.2273321747779846, 1.0962063074111938, 0.9924702048301697, 0.946196511387825, 0.722795769572258, 0.6989044845104218, 0.535476952791214, 0.5686587542295456, 0.5091365426778793, 0.41843675822019577, 0.3382612392306328, 0.31286684423685074, 0.2852209322154522, 0.2774934731423855, 0.1765756905078888, 0.18819450587034225, 0.14547153003513813, 0.1545935980975628, 0.13193701393902302, 0.13491625897586346, 0.17560327053070068, 0.12210842780768871, 0.12886562384665012, 0.11900640651583672, 0.1453149151057005, 0.11009698919951916, 0.1369784940034151, 0.1267215758562088, 0.12036269344389439, 0.1220721397548914, 0.15470264852046967, 0.11443992517888546, 0.1125242318958044, 0.14218039251863956, 0.133346913382411, 0.11587412841618061, 0.1376313902437687, 0.13247590512037277, 0.10129979811608791, 0.11170667968690395]","[0.5673616148934486, 0.6032892969063357, 0.7000796574927302, 0.73093948276433, 0.7255085716762716, 0.7516946631456055, 0.7877865985316918, 0.776600637639537, 0.8073861667744022, 0.8161547535948624, 0.7759785207935402, 0.8062691361979788, 0.8485703242721818, 0.8358519005847954, 0.795723224824789, 0.8406076541647962, 0.829375709885881, 0.8246971074607992, 0.8488154180546459, 0.8234284673828235, 0.8242737434415564, 0.7985273492286115, 0.8138000671082115, 0.8291151570146194, 0.8342673012419739, 0.8331607479146441, 0.8333268503623323, 0.8427882041924012, 0.8446997471143232, 0.8471007248369683, 0.8447170708794968, 0.839872957019047, 0.8353833914841379, 0.8375115624111826, 0.8398248577127885, 0.8395986969604244, 0.8420134549645704, 0.8395986969604244, 0.8395986969604244, 0.8373040633336045, 0.8373167676211455, 0.8398248577127885, 0.8399275049805779, 0.8374397207696433, 0.8399275049805779, 0.8398248577127885, 0.8398248577127885, 0.8398156242724073, 0.8373040633336045, 0.8398248577127885]","[0.567532282310074, 0.6475120007617509, 0.7637433564399321, 0.7485079536637567, 0.7973049567545987, 0.8128823218673495, 0.796495803494906, 0.8016211819603901, 0.8174724050829102, 0.8031720448592143, 0.8043157613663933, 0.7659314802213701, 0.8239790506866924, 0.8133460386283783, 0.7973296247031874, 0.8033274939094134, 0.8155816175640559, 0.7822507128762498, 0.8120122274050108, 0.7825174816652634, 0.7661368436731435, 0.8030606447829269, 0.7883842287801286, 0.8120629214755363, 0.8109946884245316, 0.8010920483750956, 0.7953543850830324, 0.7998113524933548, 0.8098193898497198, 0.8120822080623333, 0.8108800639531106, 0.7953437921734593, 0.7917055515823429, 0.7962420072288485, 0.7997059598292282, 0.8031162010728128, 0.8032400310058309, 0.8032400310058309, 0.8021064782440592, 0.7997368071310218, 0.8007983348482413, 0.8018529597482428, 0.7985787994231509, 0.7996735304714175, 0.8007689112431425, 0.7997457179788194, 0.7987842903671214, 0.7954537589290329, 0.7998066089017556, 0.7987225603966553]"
0,iemocap_4,atv,50,4,4,4,128,0.1,"[5.269419193267822, 4.354452610015869, 3.523632287979126, 2.94496887922287, 2.6479570269584656, 2.393489718437195, 2.055002361536026, 1.7695368826389313, 1.6825966536998749, 1.3988183438777924, 1.3242708444595337, 1.11709363758564, 1.001563772559166, 0.8697438389062881, 0.7576127201318741, 0.7635246366262436, 0.611682265996933, 0.6431853622198105, 0.5586481913924217, 0.47427986562252045, 0.5556589141488075, 0.5241263285279274, 0.3769795298576355, 0.33068808540701866, 0.23990660160779953, 0.23432359844446182, 0.1896912418305874, 0.128744188696146, 0.15250317752361298, 0.13017244078218937, 0.12891340255737305, 0.09373879060149193, 0.09890349488705397, 0.08238168526440859, 0.12883837707340717, 0.08607964497059584, 0.11563863977789879, 0.0841630594804883, 0.07789276912808418, 0.08319420088082552, 0.10787080693989992, 0.0818650471046567, 0.06805788725614548, 0.09958239272236824, 0.07629777118563652, 0.0813398789614439, 0.11097692139446735, 0.0873134657740593, 0.06592453271150589, 0.07257594726979733]","[0.4943096189653644, 0.588656016411172, 0.6094418125843325, 0.630267943815267, 0.7403356336418657, 0.7457343954221446, 0.7588296425796425, 0.7700959563134017, 0.7697878464186101, 0.8054323738793824, 0.7863227876014146, 0.8176955816371902, 0.8100430140584084, 0.8248260029867516, 0.7504051619281344, 0.8249634658883206, 0.8454867740040019, 0.8532936046957169, 0.8422895030127375, 0.8472536531523596, 0.7996304622477757, 0.7985160778440283, 0.8385872502367829, 0.8201113672496027, 0.8336848869919135, 0.8587042396648283, 0.8396571892366493, 0.847596155202802, 0.8216400754147811, 0.8143483107872675, 0.8237897332803893, 0.82868359668924, 0.8383426770304528, 0.837952858203415, 0.8451310275523375, 0.8475604440580605, 0.8475604440580605, 0.8430346403674459, 0.8460930958373283, 0.8435758889748842, 0.8434769127182628, 0.8434769127182628, 0.8410435184406642, 0.8434769127182628, 0.8361484472550047, 0.8386181874378122, 0.8386181874378122, 0.8435579653903644, 0.8407696886446887, 0.8383370476629609]","[0.47757327711478614, 0.634018308678134, 0.716987481066289, 0.6879230232159378, 0.7654055815865594, 0.7803131551932727, 0.789084891864543, 0.8015653076775071, 0.7846743162481636, 0.8187781370465711, 0.8054268264764913, 0.8148089635857415, 0.7968037072448132, 0.8164961616667415, 0.7274607769256332, 0.8164241751599761, 0.8063863537442364, 0.7965945040802616, 0.8092645698745801, 0.7875001236611545, 0.7580685257467786, 0.7902888741589086, 0.7980087374085973, 0.7986869569771937, 0.8184172557088559, 0.8031274687293048, 0.7933797070698377, 0.8059607931805013, 0.7889398762595305, 0.7945526250635273, 0.7994421448581477, 0.8036447751335164, 0.8110024651912244, 0.8091885759043618, 0.8101635209261192, 0.815411752996638, 0.8143993732907362, 0.8183017683281715, 0.8180838293743318, 0.8178479385294704, 0.812540107167047, 0.812540107167047, 0.8136413146511818, 0.8103513215212094, 0.8103758184921517, 0.8126692623679805, 0.8127745587408266, 0.8169642664837794, 0.8137357956356763, 0.8126692623679805]"
0,iemocap_4,atv,50,4,4,5,128,0.1,"[5.217815637588501, 4.210607290267944, 3.4436634182929993, 2.8939465284347534, 2.554813325405121, 2.2943924963474274, 2.005844235420227, 1.6881654262542725, 1.5802296102046967, 1.305972546339035, 1.2198261618614197, 1.0837162286043167, 0.953139454126358, 0.8297625482082367, 0.6545031070709229, 0.5790966600179672, 0.5116272121667862, 0.4869110584259033, 0.44978395104408264, 0.419527992606163, 0.4611971378326416, 0.3525601513683796, 0.24396603554487228, 0.25472671166062355, 0.1518512535840273, 0.18266582489013672, 0.12297084368765354, 0.1081408429890871, 0.10702323541045189, 0.12223533168435097, 0.1573574934154749, 0.09935143776237965, 0.10663835145533085, 0.0940583385527134, 0.14680850319564342, 0.09621573984622955, 0.12775907665491104, 0.08947373181581497, 0.10042394511401653, 0.10398402623832226, 0.1177203506231308, 0.08749530650675297, 0.08026877790689468, 0.11102434620261192, 0.09783975593745708, 0.0894542820751667, 0.12039412930607796, 0.09837023168802261, 0.08404894359409809, 0.07991858199238777]","[0.5423479036307918, 0.5765918135527257, 0.6756922340333964, 0.716424320868613, 0.7211585157584227, 0.7688344755244756, 0.7752248599856775, 0.7902011637728994, 0.7612321326611843, 0.7875283413694174, 0.7962637759710932, 0.8383976329331047, 0.8433794573643412, 0.8619974059202968, 0.8503923651614526, 0.8519400463800857, 0.875080801620675, 0.8559468191272797, 0.8491956817775766, 0.8574534351145039, 0.8493443223443223, 0.8368956162377134, 0.8480459757261078, 0.8265835030138625, 0.8388721212423164, 0.8193808072698271, 0.8221031592297935, 0.8307099941195979, 0.8330849690798792, 0.8352865748008605, 0.840883476536682, 0.8364453452321098, 0.836499741402865, 0.836499741402865, 0.8362269911698809, 0.8478086401470176, 0.8501216452602088, 0.8501216452602088, 0.8477225682972217, 0.8451041210038308, 0.8477225682972217, 0.8502031349625595, 0.8478316054341459, 0.8453707467923013, 0.8478316054341459, 0.8430034495479412, 0.845583873007842, 0.845583873007842, 0.8429464807370249, 0.845583873007842]","[0.5226381224342665, 0.6515977937340008, 0.7579080710763796, 0.7513545835563872, 0.7647610249398478, 0.8003816942386973, 0.8034787959275272, 0.8118605171034902, 0.7855061054417811, 0.8209480609235217, 0.7831598100087594, 0.8037285622771356, 0.8096402088025711, 0.8112675092137815, 0.7894926157332426, 0.8173757561580283, 0.8326207984395997, 0.775931193352437, 0.8013165493657824, 0.7742573188420244, 0.7965432431400805, 0.8224973749290172, 0.8063408731586945, 0.8087977004905488, 0.7978947775166276, 0.7938647208288602, 0.795110733160566, 0.8019339057831568, 0.8125595673252963, 0.819108447588206, 0.8168805978480604, 0.8050537177441779, 0.8016556323288359, 0.8046809545483853, 0.8129623748491391, 0.8264039999132471, 0.8224238269713054, 0.8225163880081053, 0.8225163880081053, 0.8277092021514653, 0.8246130572220843, 0.8256774924017343, 0.8225172584974287, 0.8235184728555965, 0.8191436596048641, 0.8203714741495355, 0.8214664257162887, 0.8169384021644461, 0.8234161076370656, 0.8213437866997875]"
0,iemocap_4,atv,50,4,4,6,128,0.1,"[5.130116820335388, 4.21497642993927, 3.4366273283958435, 2.8747599720954895, 2.526888132095337, 2.254133105278015, 1.9100492894649506, 1.5784660577774048, 1.5133512616157532, 1.2264409214258194, 1.1422079205513, 1.0262195616960526, 0.8933641165494919, 0.8369813114404678, 0.6191208437085152, 0.5402195528149605, 0.4778325781226158, 0.5358163565397263, 0.5449748635292053, 0.4749351218342781, 0.5392664670944214, 0.5009865686297417, 0.2809526100754738, 0.2979038394987583, 0.19165179878473282, 0.220351655036211, 0.17975245788693428, 0.16065785847604275, 0.15281794220209122, 0.16562107391655445, 0.16714100167155266, 0.13528071343898773, 0.1386824268847704, 0.1268577892333269, 0.17731992155313492, 0.11456515453755856, 0.18187230080366135, 0.12184357270598412, 0.12484423816204071, 0.15820453874766827, 0.1548415794968605, 0.12280724011361599, 0.10776722989976406, 0.14079135283827782, 0.12482518330216408, 0.12593658082187176, 0.16154491156339645, 0.15474831871688366, 0.11341690830886364, 0.11592474579811096]","[0.496755591728462, 0.5236599505066696, 0.7041289887930398, 0.774188550420168, 0.7412271741543178, 0.7585160479586129, 0.7918738253616301, 0.7985905987258656, 0.7783984768299654, 0.8245711269858486, 0.7512995632813712, 0.8298992440934544, 0.78782369055175, 0.8536404323352176, 0.8147829950288968, 0.8394982850590642, 0.7672592810647306, 0.8565826086175005, 0.796937836806529, 0.8212843895290074, 0.8306901902321422, 0.8422761979184855, 0.8605061077960863, 0.8519428086533349, 0.8326346343195368, 0.83983854080961, 0.8401318867782014, 0.8447030110862827, 0.8660550961134988, 0.8706895259881938, 0.8563431834610621, 0.8467771731007026, 0.841839733089733, 0.8441905356548215, 0.8466788459280461, 0.8585590817242078, 0.8583014232295483, 0.8584988184594391, 0.8583014232295483, 0.8537105554059897, 0.8583014232295483, 0.8560538994487547, 0.851312981710703, 0.8536781653927547, 0.8537364418880284, 0.8537364418880284, 0.851312981710703, 0.8489578346239708, 0.8536050939975444, 0.848793006170051]","[0.4974501083193187, 0.6454173019672963, 0.7512935187236129, 0.7524379977798494, 0.7859612651027741, 0.7966165831677408, 0.7987418205427353, 0.7839709958139136, 0.7923476212847383, 0.815192361022533, 0.75793553502474, 0.7568920915098083, 0.7682713246740666, 0.832603159151812, 0.7672660627104385, 0.7884644430404085, 0.7750218015794237, 0.7963925321559091, 0.7746179655904625, 0.8127799000770054, 0.7551371096551445, 0.8153618872211497, 0.8284556419167836, 0.8134454308749498, 0.7855798362799475, 0.7902483498916042, 0.7916257166537214, 0.8026860600877235, 0.8144850773807207, 0.8155527651785517, 0.8156970537455153, 0.8155581796943739, 0.8166273407809193, 0.8165518083242025, 0.8151701324487957, 0.81433056749655, 0.8155104922312281, 0.8155104922312281, 0.8155104922312281, 0.8186968275999222, 0.8165982550340664, 0.8176282088348241, 0.8155260404054075, 0.8131930664164149, 0.811033984287212, 0.8133824775953187, 0.8133664849938986, 0.8131805116730795, 0.8142604924938749, 0.8131805116730795]"
0,iemocap_4,atv,50,4,4,7,128,0.1,"[5.079651355743408, 4.0920398235321045, 3.3260582089424133, 2.8407968878746033, 2.491991937160492, 2.2270213961601257, 1.885879933834076, 1.5800326764583588, 1.4813350141048431, 1.2223973274230957, 1.1523959934711456, 1.0419237166643143, 0.8925779312849045, 0.7503868192434311, 0.6308996677398682, 0.5240459144115448, 0.44981013238430023, 0.4790956452488899, 0.4196786843240261, 0.4284543991088867, 0.3968057446181774, 0.3197351098060608, 0.26810333877801895, 0.2411038838326931, 0.16806497424840927, 0.18765919655561447, 0.14719748869538307, 0.14052825048565865, 0.12773466110229492, 0.13663390278816223, 0.15947644412517548, 0.10807778313755989, 0.12261532805860043, 0.10690530203282833, 0.15773214772343636, 0.10015030950307846, 0.1884426288306713, 0.11014281585812569, 0.11512827314436436, 0.1358769964426756, 0.13905254192650318, 0.11500061303377151, 0.08951044082641602, 0.12977346405386925, 0.11452569253742695, 0.11545520275831223, 0.15768673457205296, 0.12429269589483738, 0.0988076888024807, 0.10002469457685947]","[0.5023867005639078, 0.5922336908625819, 0.6901770097988408, 0.731261032950203, 0.7718838513949743, 0.7608397338477125, 0.8052700227893199, 0.7804878937101078, 0.7377949488107176, 0.8101272869865422, 0.7765257660440332, 0.8519342912371078, 0.8761691564536095, 0.77768178596257, 0.8672333407962867, 0.8604749194558068, 0.8075839509405083, 0.8541360584464204, 0.8209734430731905, 0.8271876706677656, 0.8126485570161092, 0.7950880441403035, 0.7937947402433139, 0.819493288144604, 0.820488492403337, 0.8159206423828274, 0.8197298690481171, 0.8127734688002013, 0.8271694278843827, 0.8295552727935768, 0.8295552727935768, 0.8317618854124339, 0.8317618854124339, 0.8264504740111147, 0.8237586761808771, 0.8211771045077721, 0.8260849301770066, 0.8236925632850167, 0.8236925632850167, 0.8211771045077721, 0.8211771045077721, 0.8211771045077721, 0.823616966424924, 0.8237586761808771, 0.8237586761808771, 0.823616966424924, 0.8261333375847929, 0.8263036287773002, 0.8211771045077721, 0.8211771045077721]","[0.5263580929677817, 0.5956149337677263, 0.6939466617554999, 0.7230838828935463, 0.7729098611862887, 0.7886383587570068, 0.8265913017202452, 0.8287127630348766, 0.7837102453605046, 0.8206863070961896, 0.8130013192146411, 0.8532450045633795, 0.8331060768989186, 0.7707487327093597, 0.8229749889869444, 0.832165886834426, 0.8037689752328571, 0.8107721895372776, 0.8219652323485009, 0.8133461901976596, 0.7574965482217575, 0.7997849482336034, 0.8114530514403088, 0.804272690682139, 0.8143376885621528, 0.8100451213452871, 0.8166239242968889, 0.8185208024333227, 0.8248054700360039, 0.8278553045295788, 0.822297858415527, 0.8235641757250954, 0.8224046179260444, 0.8203410967511606, 0.8242428832187457, 0.8180022886136761, 0.8149602078224493, 0.8141205537466751, 0.8130493103969428, 0.8180831864865052, 0.8169207443341988, 0.8169207443341988, 0.817157763535944, 0.8211557240925832, 0.8232533950808424, 0.816099183810694, 0.8151883748683996, 0.8191658913707682, 0.8200387258890068, 0.8211557240925832]"
0,iemocap_4,atv,50,4,4,8,128,0.1,"[5.166647434234619, 4.14141309261322, 3.4097853899002075, 2.8910630345344543, 2.537028193473816, 2.2908621728420258, 1.919247716665268, 1.595241129398346, 1.4747124314308167, 1.2157739847898483, 1.1481084674596786, 0.9880061894655228, 0.8653708696365356, 0.7511558830738068, 0.664453774690628, 0.5620700940489769, 0.47851426899433136, 0.5037248656153679, 0.49481600522994995, 0.40761949121952057, 0.40350742638111115, 0.30428924411535263, 0.30347635969519615, 0.24402837827801704, 0.20418238639831543, 0.2330552376806736, 0.16751409322023392, 0.14304695092141628, 0.1425891686230898, 0.15476781129837036, 0.16552118211984634, 0.12427129410207272, 0.1341928094625473, 0.12453510984778404, 0.16163411922752857, 0.11164994724094868, 0.18209126219153404, 0.11758776567876339, 0.12339489348232746, 0.1475999727845192, 0.1484658308327198, 0.12020375952124596, 0.10537275485694408, 0.14906191639602184, 0.11558386124670506, 0.11657704599201679, 0.17378150671720505, 0.1337837278842926, 0.1085723377764225, 0.10818425565958023]","[0.559889617120941, 0.5843853747410036, 0.6560832243593439, 0.7071711643434964, 0.7256540315115728, 0.795030954406824, 0.7791775262575346, 0.7884028902166331, 0.7816338987219896, 0.8135913830699948, 0.821125287728199, 0.8173812347316642, 0.8525591397849461, 0.8002728060425183, 0.8266895723724041, 0.8554482847943794, 0.7895866968824982, 0.8415401219218418, 0.8236187066350158, 0.8159052939452671, 0.8437983307015565, 0.8233948529196755, 0.8479920867829578, 0.8078967323965345, 0.8232977381503582, 0.833729764278461, 0.8511730494953019, 0.8446281902010863, 0.8395195231656962, 0.8392509275368153, 0.8368639574711004, 0.83908908100702, 0.8414602775442822, 0.8435132700138268, 0.8435095981994486, 0.8483482334384134, 0.8456871250687809, 0.8483482334384134, 0.8483482334384134, 0.8507428030413661, 0.8483482334384134, 0.8483482334384134, 0.8483482334384134, 0.8483482334384134, 0.8459616219314239, 0.8459616219314239, 0.8483482334384134, 0.8459063482742871, 0.8483482334384134, 0.8483482334384134]","[0.579316525297985, 0.6110671513822049, 0.70770416340955, 0.71776671069622, 0.7863669652325055, 0.8009795149890087, 0.7946931916118558, 0.7973151648332933, 0.7957142262501464, 0.8232711579565571, 0.8099807533154798, 0.8082109927095812, 0.8149282553948235, 0.7661002623524009, 0.7784837144500784, 0.8285065155119238, 0.7765807861225884, 0.8245696311032835, 0.8029650757049133, 0.8126192957081104, 0.782986131378273, 0.7965502607912068, 0.8160668493280605, 0.7904635009250296, 0.8020808381116517, 0.8072977451039015, 0.8161765607862107, 0.8148209137385455, 0.8106662708044465, 0.8172616506597443, 0.8105360493991807, 0.8150789874942607, 0.8172171045122604, 0.8193391225124954, 0.8213509798287282, 0.8247677980784855, 0.8260977098953104, 0.8281936069075295, 0.8281936069075295, 0.8281204576820658, 0.8270658979826434, 0.8259371634465101, 0.8227137098309917, 0.8237115471751686, 0.8205488663776918, 0.8228196497274027, 0.8249849706549844, 0.8237793438407969, 0.8259371634465101, 0.8248453036403867]"
0,iemocap_4,atv,50,4,4,2,256,0.1,"[5.116733431816101, 3.9309532046318054, 3.051938056945801, 2.4831619262695312, 2.1444906890392303, 1.8806793689727783, 1.618679702281952, 1.3580882847309113, 1.2605256736278534, 1.0473798215389252, 0.9457075744867325, 0.8573118448257446, 0.7145924866199493, 0.645983949303627, 0.4357505366206169, 0.37043991684913635, 0.3426576182246208, 0.3932672366499901, 0.3529280535876751, 0.4441935755312443, 0.4030385799705982, 0.24637718126177788, 0.2686680145561695, 0.17542014084756374, 0.138338815420866, 0.11352162808179855, 0.10537690296769142, 0.08775073010474443, 0.07990418188273907, 0.08064533770084381, 0.12649305164813995, 0.06997983530163765, 0.07716083060950041, 0.07225837465375662, 0.09413640014827251, 0.06418448965996504, 0.10350739303976297, 0.07814257685095072, 0.07385892793536186, 0.0699742492288351, 0.08106397930532694, 0.06675217486917973, 0.058361608535051346, 0.07755771093070507, 0.06583916116505861, 0.07086627092212439, 0.11582932993769646, 0.06958411913365126, 0.056152546778321266, 0.05682735424488783]","[0.5405717151055833, 0.5936196938211485, 0.7365125503593143, 0.7517885416666666, 0.7905336993513329, 0.8023475204552531, 0.8262572940541902, 0.7917329931972789, 0.8043624470528585, 0.7931656227932824, 0.7758505788224628, 0.8028457411133466, 0.8388544104955911, 0.8666780985796325, 0.8649971578430612, 0.8533506598019145, 0.8383922234146616, 0.8481753550989766, 0.8454662617944598, 0.8405494482856918, 0.8396853940516141, 0.8299848763899118, 0.8420845393941488, 0.8036701485806796, 0.8395053121585889, 0.830111857145952, 0.829424497988622, 0.8326653739196113, 0.8298647812349188, 0.8273230434213074, 0.8252759661721926, 0.8331673134401391, 0.8331673134401391, 0.8279560829194288, 0.832248120894248, 0.8364306623115633, 0.8362242257247827, 0.836530902138538, 0.836530902138538, 0.8367828735299924, 0.836530902138538, 0.8367828735299924, 0.834378708384184, 0.8367828735299924, 0.834261767043241, 0.8319820192717389, 0.8319820192717389, 0.8319820192717389, 0.8367828735299924, 0.834378708384184]","[0.5653694947189036, 0.6513497286194737, 0.7522054152764353, 0.772372090492746, 0.800843453875216, 0.8220220763291477, 0.7971112378459629, 0.8106111587604975, 0.7961294204890877, 0.776184811986436, 0.7836165789113432, 0.7505041435018462, 0.8118830037148335, 0.8100913710594471, 0.8150136885815296, 0.8282346725151929, 0.8137713477675351, 0.7831688641681173, 0.83013669291093, 0.8103660041395477, 0.7648751152220065, 0.8150067380529109, 0.8322777274651405, 0.7866591898265521, 0.8041507688608629, 0.8109487035461329, 0.8168341487318338, 0.816983016669271, 0.821003289806567, 0.8197922855180204, 0.8218032766917491, 0.8228120232084927, 0.8228743173781341, 0.8313786617820137, 0.834640238691632, 0.8304959493885655, 0.8348069303847789, 0.8358861883145038, 0.8337628711926661, 0.8338345105067302, 0.8348066671959075, 0.8336944024129468, 0.8357965527811739, 0.833659396803453, 0.8346838480356144, 0.8357965527811739, 0.8347527141811388, 0.8346774876122096, 0.8326332628329334, 0.8346838480356144]"
0,iemocap_4,atv,50,4,4,3,256,0.1,"[5.082995057106018, 3.9208640456199646, 3.0185598731040955, 2.3953322172164917, 1.997360348701477, 1.7765487432479858, 1.5233805179595947, 1.2376489043235779, 1.1636982560157776, 0.9752528220415115, 0.9075808972120285, 0.7803308367729187, 0.6160535365343094, 0.5629495233297348, 0.4358953535556793, 0.36765913665294647, 0.31221336126327515, 0.33518384769558907, 0.3173614554107189, 0.3571050688624382, 0.476161602884531, 0.34086326509714127, 0.34819307923316956, 0.21626269444823265, 0.21804624423384666, 0.20835547894239426, 0.15090063214302063, 0.12322749197483063, 0.10472633875906467, 0.10822105966508389, 0.12383677065372467, 0.08499132469296455, 0.08909908309578896, 0.08099780045449734, 0.111997339874506, 0.07175819016993046, 0.12848918046802282, 0.07894914597272873, 0.08397586271166801, 0.10880251787602901, 0.09137720428407192, 0.08217460196465254, 0.071164071559906, 0.09441897459328175, 0.08417541906237602, 0.07600500620901585, 0.12282010354101658, 0.09535546228289604, 0.07527180202305317, 0.07074349839240313]","[0.5661640211640211, 0.6516166187866885, 0.7554962316320827, 0.7841573388479023, 0.766405192974507, 0.8063319543018502, 0.7830251165954141, 0.8134232108887283, 0.7188442105263158, 0.8279374884750138, 0.7984813987488313, 0.851403097988503, 0.8779312544951812, 0.7758083464760485, 0.8324991616989567, 0.844671074910306, 0.7748126044689301, 0.8288793563999691, 0.8017013543443957, 0.7593846686437616, 0.8133970893719062, 0.7234334484058417, 0.8101754596403871, 0.8280801212265542, 0.8328241313299639, 0.844848456647279, 0.8223382620591235, 0.8134634801871303, 0.813468091401633, 0.8159370922383138, 0.8136265249901613, 0.8135358961632251, 0.8159222194142808, 0.8182072768498848, 0.8201753556351004, 0.8201753556351004, 0.8175755349949759, 0.8151716365502524, 0.8176554044353541, 0.8251900634519889, 0.8151716365502524, 0.8151716365502524, 0.8176554044353541, 0.8151716365502524, 0.8176554044353541, 0.8176554044353541, 0.8176554044353541, 0.8177605115224368, 0.8151716365502524, 0.8151716365502524]","[0.5892194921782902, 0.6569773618485936, 0.7391381387593456, 0.7536823815702991, 0.7773393693496982, 0.8233682860080886, 0.8021331085210922, 0.79985284831772, 0.7536812768417974, 0.8237823944176522, 0.8129953341097573, 0.8291049509573423, 0.8058363373540364, 0.7652980765401302, 0.821270721834927, 0.813114218239405, 0.7818529224735272, 0.8122378342124852, 0.8132232367995172, 0.7462387830781078, 0.7503672085399734, 0.715292426052359, 0.8090516963577019, 0.7671646628380456, 0.7849533204974469, 0.8050171620385808, 0.8112103918983384, 0.8117372447427231, 0.8149081461623694, 0.8090669961806152, 0.8063732686874178, 0.8121986440697506, 0.81219112318967, 0.8142557777996392, 0.8232110504557945, 0.825458761575569, 0.8233420161477314, 0.8255709027938282, 0.8267148663533205, 0.8244207685329179, 0.825403119289456, 0.8244028689550024, 0.8233323801552465, 0.82330710489688, 0.8244046719582039, 0.8222485642471614, 0.8246135737726544, 0.8254790250978874, 0.8233079577209486, 0.8233079577209486]"
